ID,region,ownd,kids,inc,sex,wlth,hv,incmed,incavg,low,npro,gifdol,gifl,gifr,mdon,lag,gifa,donr,damt
6740,ter4,1,1,1,0,8,105,58,58,6,75,109,11,11,14,5,6.89,0,0
6743,ter2,1,0,4,0,9,431,72,121,0,109,259,14,10,6,4,8,1,14
6744,ter1,1,0,2,1,8,143,63,63,9,55,92,12,6,21,3,9.37,1,12
6747,ter2,1,5,6,1,8,146,22,41,16,25,56,7,4,30,5,4.75,0,0
6748,ter4,1,0,4,0,9,160,42,46,14,25,63,8,11,21,5,4.91,1,15
6749,ter2,1,0,4,1,4,148,26,48,22,35,75,75,62,19,3,18.89,1,16
6750,ter2,1,0,3,1,8,293,60,67,0,56,143,9,6,23,4,5.88,1,14
6751,ter4,1,2,5,1,6,147,27,67,15,101,192,64,25,19,4,35.83,0,0
6753,ter2,1,0,5,0,3,274,41,53,2,24,42,8,6,14,5,7.71,1,13
6754,ter4,0,4,4,1,0,127,28,38,13,34,51,14,15,15,3,12.29,0,0
6756,ter2,1,2,4,0,8,194,49,50,4,68,80,18,15,19,5,15.34,1,15
6757,ter2,0,2,2,0,9,146,19,38,28,127,176,26,21,18,6,15.2,0,0
6758,ter4,0,2,3,0,4,110,15,42,30,37,61,18,15,20,4,18.64,0,0
6759,ter3,1,0,4,1,7,144,17,34,22,25,51,4,5,16,4,4.38,1,13
6760,ter5,1,0,5,1,7,171,21,53,35,72,136,78,28,13,3,38.24,1,18
6762,ter2,1,3,4,1,4,163,51,56,6,76,76,26,15,20,7,12.37,1,13
6763,ter5,1,0,4,0,4,133,48,48,8,16,47,27,21,21,3,25.53,1,16
6764,ter1,1,2,2,1,9,154,42,42,13,53,97,5,5,19,5,4.52,0,0
6765,ter2,1,4,7,1,6,107,18,32,34,98,245,80,62,18,6,25.29,0,0
6766,ter4,1,0,4,1,8,165,48,71,8,30,52,10,8,16,5,5.62,1,15
6767,ter1,1,4,4,1,8,132,13,39,49,109,298,11,9,11,6,12.85,0,0
6768,ter3,1,2,4,1,8,194,39,39,8,54,90,16,19,16,7,7.8,1,14
6769,ter4,1,4,4,1,9,316,117,117,0,96,290,167,34,12,4,17.38,1,18
6770,ter2,1,2,4,0,9,76,31,32,25,55,97,5,3,21,4,4.49,1,12
6771,ter2,1,0,3,0,6,221,59,59,10,31,72,45,17,8,4,31.56,1,16
6772,ter5,1,0,4,0,8,91,25,27,20,25,58,58,49,13,4,14.43,1,17
6776,ter5,1,2,7,1,8,189,37,59,24,73,74,13,6,36,6,8.53,0,0
6777,ter3,1,1,4,0,7,154,21,37,30,74,101,95,32,20,3,10.98,1,19
6778,ter3,0,2,2,0,5,230,86,86,1,40,107,22,24,21,4,16.86,0,0
6779,ter2,1,0,5,0,6,159,37,42,10,96,180,29,20,13,7,13.64,1,17
6780,ter1,1,1,2,0,9,159,41,46,8,64,70,47,39,13,4,17.69,1,20
6781,ter2,1,3,5,1,0,256,34,62,10,71,137,13,17,18,4,13.58,0,0
6782,ter1,1,3,7,1,8,152,48,48,10,37,96,24,15,12,7,18.43,0,0
6783,ter2,1,4,7,0,6,216,51,53,4,98,215,21,14,19,4,12.01,0,0
6785,ter3,1,2,5,1,6,114,24,30,38,100,173,17,8,17,4,10.65,0,0
6786,ter2,1,0,4,0,5,291,41,94,3,43,90,90,30,21,4,31.15,1,16
6787,ter2,1,2,1,1,8,221,28,43,8,79,111,30,26,23,7,15.05,0,0
6788,ter1,1,2,4,0,3,247,67,67,1,97,201,19,12,15,4,11.7,0,0
6789,ter2,0,2,5,1,9,241,34,67,2,40,57,13,16,22,6,13.73,0,0
6791,ter1,1,2,4,1,0,234,43,58,6,115,139,12,9,17,6,5.46,0,0
6792,ter5,1,4,1,0,3,278,70,72,2,90,176,18,13,35,3,14.74,0,0
6793,ter5,0,2,1,0,5,161,17,42,23,39,64,27,27,18,4,20.71,0,0
6794,ter5,1,0,5,1,8,70,13,29,39,53,96,8,7,18,3,5.84,0,0
6795,ter4,1,2,2,0,9,225,104,104,1,8,39,6,7,24,7,6.33,0,0
6797,ter1,1,1,4,0,7,127,38,38,16,84,107,28,12,25,7,15.05,0,0
6798,ter5,1,5,2,0,5,181,26,45,19,24,57,30,30,16,4,19.38,0,0
6799,ter4,0,3,4,1,9,268,82,86,0,77,135,27,23,21,13,15.97,0,0
6800,ter2,0,3,4,1,7,142,18,35,36,49,67,16,12,16,3,12.89,0,0
6802,ter2,1,1,4,1,7,168,64,64,13,86,133,13,11,17,6,10.04,1,14
6804,ter1,1,0,4,1,8,179,20,45,29,108,183,27,25,17,6,15.31,1,16
6805,ter1,1,2,7,0,6,80,22,23,30,25,45,25,18,20,6,16.43,0,0
6806,ter2,1,0,4,1,9,98,27,35,13,108,156,10,6,16,4,5.57,1,13
6807,ter3,1,2,4,1,9,128,14,31,33,55,117,36,14,22,5,12.99,0,0
6808,ter4,1,2,4,0,8,253,50,70,4,49,73,38,20,23,5,15.46,0,0
6809,ter2,1,2,3,0,8,137,36,39,7,113,237,16,8,24,5,8.65,1,12
6810,ter1,1,0,6,1,7,206,29,58,17,111,209,38,28,20,4,22.93,1,17
6812,ter2,1,0,2,0,5,309,89,89,2,70,108,25,17,14,4,9.31,1,15
6814,ter1,1,2,4,1,9,161,36,50,12,37,67,16,7,20,3,6.58,1,13
6816,ter5,1,1,2,1,9,245,61,83,0,96,209,8,6,17,5,7.24,0,0
6818,ter5,1,4,1,1,8,182,47,48,8,15,44,14,12,19,4,5.41,0,0
6820,ter5,1,0,5,0,8,175,44,44,15,86,241,12,6,20,4,4.9,1,13
6821,ter3,1,3,3,0,8,232,53,63,2,100,133,9,5,17,4,5.5,0,0
6822,ter2,0,2,5,1,8,221,32,40,5,44,77,5,4,28,6,3.78,0,0
6823,ter3,1,4,5,0,9,150,42,47,10,26,69,18,14,9,5,11.35,0,0
6824,ter1,1,2,5,1,8,341,107,111,0,42,97,5,6,23,5,4.96,1,13
6825,ter1,1,0,4,1,8,83,26,26,24,41,80,12,9,17,4,7.83,1,13
6826,ter2,0,2,6,0,8,179,27,54,22,49,53,25,23,19,3,10.29,0,0
6828,ter3,1,0,4,1,5,298,62,82,0,20,48,10,12,20,4,6.83,1,15
6829,ter3,1,0,6,0,7,261,48,76,4,29,55,11,6,20,3,4.81,1,15
6831,ter2,1,0,7,1,8,208,51,71,3,82,121,80,45,21,3,31.39,1,17
6832,ter3,1,3,2,1,8,145,53,53,0,9,32,16,20,21,4,16.68,0,0
6833,ter4,0,2,3,1,4,237,70,75,1,30,66,14,12,34,3,6.41,0,0
6834,ter2,1,3,4,1,1,225,104,104,0,10,39,6,6,21,5,5.92,0,0
6835,ter1,1,0,4,0,8,266,97,97,1,64,125,9,6,38,4,7.18,1,14
6837,ter4,0,2,4,1,8,186,25,37,13,69,90,12,10,17,7,11.84,0,0
6838,ter1,1,3,4,1,9,178,61,61,5,51,78,14,22,22,7,11.02,1,17
6839,ter1,1,0,4,0,9,148,30,37,22,69,103,13,15,17,5,5.85,1,15
6840,ter1,1,0,2,1,9,175,39,43,5,76,96,21,13,22,5,16.87,1,13
6842,ter3,1,0,4,1,8,110,29,35,14,65,95,25,16,13,3,15.23,1,15
6843,ter4,1,0,3,1,3,177,81,81,1,46,65,28,14,11,7,11.36,0,0
6846,ter2,1,2,5,1,9,146,54,54,17,57,92,5,6,19,3,5.37,0,0
6847,ter3,1,2,2,1,8,67,31,31,28,10,43,12,5,18,5,6.45,0,0
6848,ter2,1,0,2,1,8,92,24,27,30,29,52,20,14,23,3,12.09,1,14
6849,ter1,1,0,4,1,3,133,35,36,20,85,96,37,21,15,4,24.18,1,14
6850,ter1,1,0,4,0,8,94,16,32,50,90,114,5,5,15,3,3.86,1,12
6853,ter3,1,2,4,0,8,124,25,33,25,69,101,98,37,15,6,18.47,0,0
6854,ter2,1,2,4,0,9,158,82,82,4,17,39,5,6,18,7,6.62,1,11
6855,ter1,1,4,2,1,8,125,21,36,27,61,104,11,10,29,3,7.22,0,0
6856,ter4,0,0,2,0,2,200,43,55,14,63,130,17,11,13,6,10.76,0,0
6859,ter3,1,3,2,1,8,88,17,27,32,87,146,24,22,22,5,11.87,0,0
6860,ter4,1,5,3,0,9,71,13,19,57,38,58,11,10,40,5,11.78,0,0
6862,ter2,1,0,5,0,3,145,24,29,20,72,103,19,9,19,6,11.89,1,13
6865,ter1,1,4,3,0,8,132,18,54,20,118,163,7,4,39,3,4.31,0,0
6866,ter2,1,2,2,0,8,195,40,53,4,105,176,49,29,17,3,26.31,1,14
6867,ter3,1,3,4,0,8,76,10,26,41,42,71,5,6,19,4,5.3,0,0
6870,ter1,1,0,4,1,5,317,66,76,3,24,69,16,13,18,3,11.53,1,17
6871,ter1,1,0,4,0,0,416,64,79,0,30,71,11,6,17,6,7.75,1,11
6872,ter2,1,2,4,0,8,187,52,52,5,22,58,14,20,17,7,15.48,1,13
6874,ter3,1,2,4,0,8,119,26,47,15,59,252,14,14,16,3,6.31,0,0
6875,ter4,0,0,2,0,0,140,40,40,12,109,119,6,4,22,6,4.48,0,0
6876,ter2,0,0,4,0,9,94,38,38,12,99,171,11,9,24,5,5.62,1,13
6877,ter2,1,0,7,0,5,110,59,59,3,14,58,31,58,15,5,24.44,1,17
6879,ter2,1,0,5,1,8,135,45,45,18,46,79,29,24,18,3,13.16,1,15
6881,ter5,1,2,1,0,8,177,36,59,21,11,30,9,5,15,4,8.09,0,0
6882,ter3,1,0,2,1,6,217,45,85,9,72,151,14,14,22,5,7.76,1,16
6885,ter2,1,0,3,0,9,180,36,63,14,100,195,22,15,17,3,20.13,1,14
6886,ter1,1,2,4,1,8,134,27,35,8,61,70,16,19,15,6,13.93,0,0
6887,ter4,1,2,4,0,8,87,13,36,44,59,88,15,5,38,6,8.8,0,0
6889,ter3,1,0,5,0,9,82,19,23,70,59,92,10,7,14,7,7.13,1,17
6890,ter3,1,2,4,1,8,247,40,88,3,78,87,16,15,20,4,8.35,0,0
6891,ter2,1,1,5,0,8,156,32,60,13,81,118,24,19,20,6,17.93,1,15
6892,ter1,0,2,4,1,2,170,41,54,2,86,199,18,15,20,3,7.35,0,0
6893,ter2,1,2,6,0,8,121,35,35,33,41,85,5,4,14,5,3.27,1,11
6894,ter5,1,0,4,0,7,136,42,42,8,93,306,13,9,38,3,8.41,1,15
6895,ter2,1,0,4,0,8,186,39,49,13,70,88,40,30,26,7,20.18,1,15
6896,ter5,1,2,5,1,8,165,39,42,6,70,92,7,5,21,6,6.58,1,12
6897,ter2,0,3,4,0,9,141,34,44,14,23,59,21,12,15,3,7.05,0,0
6899,ter1,1,1,6,1,5,195,54,54,4,19,269,269,90,21,3,37.43,0,0
6900,ter3,1,2,1,0,8,149,23,37,38,40,68,5,2,37,3,5.31,0,0
6901,ter5,0,0,4,0,5,146,25,48,19,50,85,16,15,24,4,14.62,0,0
6903,ter3,1,0,5,1,0,183,38,50,13,65,120,26,21,13,4,16.63,1,15
6904,ter3,0,2,6,1,6,218,53,64,7,30,63,63,34,21,6,16.23,0,0
6905,ter4,1,0,4,0,5,110,24,28,29,50,74,5,6,35,3,6.57,0,0
6906,ter2,1,3,4,1,9,135,17,51,21,117,270,13,13,16,4,7.17,1,12
6909,ter5,0,1,1,1,8,129,22,36,10,82,137,8,7,14,3,5.86,0,0
6910,ter2,1,5,2,0,8,108,30,46,15,35,81,11,5,21,5,5.58,0,0
6911,ter3,1,1,4,1,9,310,77,77,2,22,56,21,20,17,3,15.39,0,0
6912,ter2,0,2,5,1,6,259,62,86,1,47,62,17,13,19,6,11.73,0,0
6916,ter1,1,0,5,1,7,238,53,97,1,18,47,20,7,15,7,7.98,1,14
6918,ter3,1,2,7,1,8,128,32,63,19,74,141,14,9,18,5,14.88,0,0
6919,ter1,0,0,3,0,9,155,30,47,18,112,154,17,16,22,7,13.97,0,0
6920,ter5,1,4,2,1,8,107,31,40,7,51,108,14,6,20,5,7.71,0,0
6921,ter1,1,0,2,1,9,164,36,51,8,31,87,81,54,20,4,40.99,1,16
6923,ter3,1,2,4,0,8,207,48,48,11,54,71,10,6,20,4,6.88,1,13
6925,ter2,1,2,4,0,3,155,24,34,22,48,59,13,8,13,3,8.9,0,0
6926,ter2,1,3,2,1,8,159,61,61,3,26,65,65,39,23,4,26.27,0,0
6927,ter2,1,2,5,0,9,157,19,46,22,81,86,12,7,19,6,11.99,1,14
6928,ter4,1,1,4,0,9,163,28,54,15,41,74,23,29,22,6,17.38,1,17
6929,ter4,1,3,1,1,4,123,45,45,17,54,106,11,11,22,4,7.2,0,0
6930,ter3,1,3,4,0,8,274,44,85,1,96,239,11,6,16,3,6.26,0,0
6931,ter3,1,1,4,0,8,198,40,52,9,70,130,32,20,13,4,12.66,1,15
6932,ter2,1,2,4,1,8,253,38,56,6,73,102,47,43,14,3,16.42,1,14
6934,ter1,1,3,5,1,8,282,50,65,0,81,230,33,26,11,5,17.91,0,0
6935,ter5,1,4,4,0,8,164,47,86,3,42,62,8,6,24,4,9.08,0,0
6936,ter3,1,0,5,0,5,102,18,24,43,75,100,6,6,7,4,7.49,0,0
6937,ter4,1,0,4,1,9,207,63,63,5,57,75,53,38,14,6,20.33,1,20
6938,ter5,1,3,1,0,8,155,42,42,12,102,155,15,20,13,7,7.14,0,0
6939,ter2,1,2,4,1,5,199,50,50,6,104,211,18,10,22,7,8.7,1,14
6940,ter2,1,0,3,0,9,167,38,54,6,29,37,9,7,17,4,6.86,1,12
6941,ter4,0,0,2,0,4,60,5,22,68,12,45,17,17,15,6,8.08,0,0
6943,ter4,1,3,4,0,3,117,27,33,26,69,80,14,8,35,3,7.54,0,0
6944,ter5,1,0,2,1,8,71,21,23,31,56,116,12,9,18,4,8.55,0,0
6945,ter5,1,2,5,0,8,259,42,68,5,9,45,14,12,8,4,11.55,0,0
6946,ter5,0,2,2,1,9,162,27,44,15,38,68,68,30,16,6,23.05,0,0
6949,ter1,0,0,5,1,8,106,38,38,7,42,80,69,40,22,6,16.4,0,0
6950,ter5,1,0,6,0,8,148,29,50,21,40,85,24,19,17,3,11.27,1,15
6951,ter2,1,2,2,1,8,111,19,30,31,108,185,11,8,22,2,10.7,0,0
6953,ter3,1,0,7,1,3,194,40,45,6,100,140,24,42,20,4,15.12,1,18
6954,ter4,1,0,4,0,8,146,56,66,0,50,181,181,44,13,7,17.17,1,18
6955,ter1,1,2,2,1,9,215,32,55,13,88,200,24,19,14,6,22.92,1,13
6956,ter2,1,3,4,0,6,248,35,58,5,59,88,16,15,14,7,9.41,1,14
6957,ter2,1,3,4,0,2,146,34,42,11,54,69,5,5,17,3,3.71,0,0
6958,ter4,1,0,3,0,4,173,105,105,2,61,200,12,5,23,5,6.96,1,18
6959,ter2,1,4,1,0,8,94,31,31,18,67,114,13,12,15,7,5.86,0,0
6960,ter4,1,4,3,0,8,182,48,48,8,68,77,14,9,12,3,9.96,0,0
6961,ter5,1,0,4,0,9,82,48,48,29,49,90,14,13,19,3,7.1,1,14
6962,ter5,1,2,4,1,8,106,18,37,33,19,46,6,2,18,4,5.45,0,0
6964,ter5,1,0,2,0,6,105,38,38,19,63,87,17,11,22,6,15.84,1,14
6965,ter2,1,4,2,1,8,184,54,66,0,10,44,6,3,13,7,3.72,0,0
6967,ter1,1,1,3,0,8,122,21,40,22,101,190,4,1,19,3,3.16,1,10
6968,ter4,1,1,3,0,8,154,18,40,35,28,68,18,14,22,3,7.24,0,0
6972,ter4,1,0,3,1,9,121,19,23,28,106,190,25,12,14,6,15.03,1,18
6973,ter5,1,1,6,1,8,114,23,51,20,56,71,9,7,12,5,6.7,0,0
6974,ter5,0,1,4,1,8,101,25,43,30,72,94,13,9,9,7,7.86,0,0
6975,ter2,1,0,4,0,5,240,103,103,0,87,165,17,16,20,7,18,1,17
6976,ter1,1,0,4,0,8,108,37,53,13,97,284,5,4,20,5,8.22,1,13
6980,ter1,1,1,4,1,9,174,51,55,5,85,129,39,21,23,7,21.28,1,15
6981,ter2,1,1,4,0,9,93,23,27,29,40,75,13,16,16,5,8.43,1,15
6983,ter1,1,0,4,1,8,144,29,42,17,66,100,16,18,18,3,10.66,1,14
6985,ter5,1,0,5,0,6,171,49,51,6,42,96,22,8,30,7,11.42,1,16
6986,ter2,1,0,7,0,8,134,30,30,18,48,75,5,5,14,7,5.51,0,0
6987,ter4,1,1,6,0,1,249,56,82,3,50,69,6,5,37,4,5.85,0,0
6988,ter5,1,3,4,1,8,153,49,49,13,26,51,7,6,19,3,6.44,0,0
6990,ter4,1,0,2,0,8,160,37,63,8,91,95,17,27,19,6,11.99,1,16
6991,ter4,1,4,1,0,9,134,23,39,12,80,157,26,17,13,4,17.15,0,0
6992,ter1,1,0,2,1,9,107,24,32,22,124,141,69,18,25,7,26.49,0,0
6993,ter2,1,3,4,1,7,131,22,28,17,37,77,13,10,23,5,8.84,1,13
6994,ter5,1,4,6,0,5,221,43,55,6,49,57,20,17,9,3,12.88,0,0
6995,ter3,1,0,4,1,5,153,35,62,4,40,59,59,32,13,5,23.87,1,16
6996,ter5,1,2,5,0,8,131,23,50,35,34,52,9,13,23,7,6.48,0,0
6997,ter2,1,2,4,0,8,166,38,42,9,89,107,26,18,23,3,20.46,1,14
6998,ter2,1,0,5,1,8,177,29,53,4,18,44,27,26,14,4,18.58,1,15
6999,ter2,1,3,4,1,8,142,53,53,7,82,150,10,7,21,4,5.37,0,0
7000,ter1,0,2,5,1,8,196,52,59,13,109,217,15,9,23,14,11.05,0,0
7001,ter4,1,2,2,1,9,82,22,26,32,86,126,28,31,14,6,18.49,0,0
7002,ter2,1,0,2,1,4,173,36,68,6,64,118,26,23,19,3,18.31,1,17
7003,ter5,1,2,4,1,1,212,97,97,1,62,151,4,2,13,6,2.78,0,0
7004,ter3,1,1,3,0,9,276,41,62,4,114,358,49,26,15,5,11.66,1,16
7005,ter2,1,0,5,1,9,125,23,24,42,20,136,136,54,23,3,26.23,1,17
7007,ter4,0,2,3,1,0,163,31,51,18,86,96,14,14,14,7,11.14,0,0
7008,ter4,1,4,4,0,9,215,63,69,2,79,168,17,16,20,3,10.95,0,0
7009,ter4,1,2,1,0,0,360,60,82,1,84,209,59,52,14,3,31.19,0,0
7010,ter3,1,0,6,0,9,201,30,55,4,36,59,31,25,38,7,17.92,0,0
7011,ter2,1,2,3,1,2,159,49,51,4,89,279,23,10,17,6,12.77,1,12
7012,ter1,1,2,4,1,3,222,70,70,5,90,249,8,7,8,5,6.28,0,0
7013,ter2,1,3,4,1,9,126,46,46,21,14,42,41,21,23,3,13.01,1,15
7014,ter3,1,1,4,0,5,204,64,64,3,94,140,25,21,17,6,11.21,1,17
7015,ter1,0,2,4,0,8,141,18,32,22,112,229,13,8,18,3,8.43,0,0
7016,ter3,1,0,4,1,9,75,20,27,33,64,107,6,5,22,4,3.01,1,14
7017,ter5,1,4,4,1,8,92,25,32,20,24,64,14,13,28,3,12.31,0,0
7018,ter1,1,3,4,0,9,391,82,106,0,93,199,54,25,19,3,36.66,1,15
7019,ter2,1,0,4,0,9,170,47,47,8,57,118,23,22,27,3,13.39,1,15
7020,ter1,1,0,3,1,9,139,37,37,14,98,224,15,15,21,3,17.21,1,14
7022,ter2,1,2,4,1,8,124,42,42,8,77,200,20,19,14,5,15.31,1,15
7023,ter4,1,2,1,1,9,111,23,31,35,98,115,4,2,27,6,5.66,0,0
7024,ter2,1,0,3,1,8,142,38,39,14,39,74,39,27,14,6,13.1,1,16
7025,ter2,0,2,5,1,3,176,26,53,10,20,46,28,16,15,3,14.92,0,0
7026,ter1,1,0,1,0,8,125,41,41,17,26,91,28,11,21,10,13.97,1,13
7028,ter3,0,3,4,1,4,315,55,55,1,115,366,11,8,15,7,7.23,0,0
7029,ter1,1,2,4,0,6,213,42,42,11,84,153,14,14,20,3,10.4,1,14
7031,ter2,1,2,4,0,8,278,37,83,12,81,127,13,10,19,6,10.35,1,13
7033,ter4,1,2,4,0,8,104,24,49,24,19,55,4,3,25,5,4.04,0,0
7034,ter5,1,0,3,0,8,377,233,233,1,90,86,20,9,14,6,13.15,1,15
7035,ter4,1,3,3,1,8,203,39,63,9,73,107,18,12,23,7,8.37,0,0
7036,ter4,1,2,4,0,8,173,38,49,4,69,115,6,9,19,5,8.44,0,0
7040,ter2,1,1,4,1,9,146,60,60,9,30,51,8,5,22,4,10.86,1,13
7042,ter5,0,3,5,1,9,175,26,66,11,62,76,74,19,28,3,19.62,0,0
7043,ter5,1,2,4,1,9,205,24,63,16,90,187,43,51,19,3,16.59,0,0
7044,ter3,1,0,5,0,9,176,31,53,17,74,141,15,25,21,5,8.52,1,16
7046,ter2,1,2,4,1,9,115,36,42,33,116,196,13,16,12,6,9.72,1,14
7047,ter2,1,0,3,0,8,155,37,37,11,63,163,11,10,19,6,9.86,1,13
7049,ter4,1,0,2,1,8,252,39,78,7,13,54,5,4,20,6,5.26,1,12
7050,ter5,1,1,3,0,5,197,46,62,14,98,94,15,7,35,3,7.33,0,0
7051,ter3,1,5,2,1,8,232,36,54,5,79,153,17,13,20,4,24.9,0,0
7053,ter2,1,2,3,1,8,150,25,67,14,74,173,21,14,20,6,10.74,1,12
7054,ter1,1,1,4,1,4,141,17,49,44,103,307,9,8,22,3,6.83,1,14
7055,ter5,1,4,2,0,8,85,10,23,55,19,56,24,33,14,5,15.78,0,0
7057,ter5,1,1,3,1,9,299,60,64,3,88,140,8,10,24,3,6.93,0,0
7059,ter3,0,2,4,1,6,135,34,43,12,51,60,12,5,12,3,6.77,0,0
7060,ter4,1,2,2,0,6,374,69,78,2,24,51,6,6,23,6,6.67,0,0
7061,ter2,1,3,6,1,9,99,39,39,19,6,28,8,8,19,4,7.33,0,0
7064,ter5,0,2,4,1,6,126,47,47,12,37,87,6,6,20,7,5.06,0,0
7065,ter5,1,0,3,0,3,182,36,54,11,21,54,14,15,20,3,10.07,1,12
7066,ter2,0,2,2,0,9,231,28,43,12,55,120,5,7,21,4,4.82,0,0
7067,ter1,1,0,2,0,8,410,154,154,1,80,122,5,5,13,4,5.21,1,12
7068,ter5,0,5,5,1,4,124,17,45,33,64,158,14,10,37,7,9.66,0,0
7069,ter2,1,2,2,0,8,221,58,64,0,48,60,12,11,19,6,10.13,0,0
7071,ter2,1,3,4,1,0,219,31,82,4,70,118,37,24,29,4,8.28,0,0
7072,ter1,1,4,6,1,5,148,58,58,5,81,102,11,16,19,6,11.59,0,0
7073,ter2,1,5,4,0,8,335,61,92,1,37,68,6,7,18,7,4.49,1,10
7075,ter2,1,1,5,1,8,174,79,79,1,65,158,12,6,20,7,6.7,1,14
7078,ter4,1,0,4,1,8,177,32,51,10,120,260,16,13,17,6,9.31,1,17
7079,ter4,1,4,3,0,8,120,43,43,4,28,55,13,9,15,5,8.27,0,0
7080,ter5,1,4,2,1,3,146,28,61,12,94,161,7,7,23,4,6.47,0,0
7081,ter2,1,2,4,1,8,250,60,61,3,20,33,8,5,21,7,7.95,1,12
7082,ter2,1,3,4,0,8,123,17,33,47,36,59,8,6,19,5,6.75,1,12
7084,ter2,1,2,4,0,4,374,155,155,0,82,143,16,19,22,6,6.04,1,14
7085,ter5,1,3,5,1,9,180,29,50,16,29,70,33,23,6,5,15.52,0,0
7087,ter5,1,2,4,1,9,146,23,34,31,19,41,16,10,15,3,12.39,0,0
7088,ter2,1,4,5,1,8,216,24,42,8,27,75,33,21,23,6,14.27,0,0
7089,ter5,1,0,4,1,8,268,47,103,1,60,98,18,20,16,6,18.08,1,16
7090,ter2,1,2,3,0,8,174,42,58,20,62,104,27,14,21,3,16.06,1,13
7092,ter2,0,2,3,1,7,146,33,36,13,38,73,36,59,19,3,22.71,0,0
7093,ter2,1,0,6,0,3,144,32,41,13,59,90,12,8,13,5,12.66,1,13
7094,ter5,1,3,4,1,0,256,51,72,2,83,77,22,39,14,7,18.31,0,0
7095,ter3,1,0,5,1,8,87,24,27,29,61,110,41,46,22,5,21.15,1,18
7096,ter2,1,3,4,1,8,134,26,39,21,54,72,16,9,19,7,9.58,1,12
7098,ter4,1,0,4,1,9,279,60,66,2,42,68,34,18,13,4,15.95,1,17
7099,ter5,0,2,6,0,8,157,35,36,18,13,41,10,6,14,5,6.7,0,0
7101,ter4,1,3,7,1,0,123,34,42,13,76,140,17,14,9,3,16.41,0,0
7102,ter1,0,0,4,1,9,311,83,103,0,78,107,4,3,30,7,5.54,0,0
7104,ter3,0,3,2,1,9,107,18,20,44,75,84,6,7,22,7,9.75,0,0
7105,ter3,1,0,4,1,9,125,26,43,24,79,119,23,13,23,3,18.1,1,15
7106,ter3,1,3,5,0,8,141,31,48,6,42,75,26,30,37,4,10.5,0,0
7107,ter3,1,0,4,0,4,102,26,28,23,38,64,42,29,19,3,19.97,1,16
7108,ter1,1,3,4,1,9,273,73,83,0,24,49,25,16,27,6,20.54,0,0
7109,ter1,1,2,3,1,8,259,41,75,3,32,62,24,45,20,5,17.54,0,0
7110,ter4,1,0,4,0,7,266,52,70,3,78,184,10,5,18,7,8.89,1,17
7112,ter5,1,3,2,0,9,378,78,106,0,87,120,24,26,17,7,24.81,0,0
7114,ter1,1,0,3,1,6,308,74,89,2,102,176,16,22,21,4,9.2,1,15
7115,ter4,1,1,7,1,8,197,37,64,8,16,50,14,10,9,3,6.47,0,0
7116,ter5,0,0,2,0,9,181,39,48,7,12,49,36,24,13,7,12.66,0,0
7117,ter5,1,0,4,1,7,169,36,38,25,84,136,13,9,39,6,6.67,1,16
7118,ter4,1,0,4,0,9,256,43,59,3,104,314,5,5,10,6,3.83,1,16
7119,ter5,1,2,1,1,9,137,25,44,33,102,187,10,7,15,3,9.81,0,0
7120,ter2,1,0,3,0,8,87,14,24,45,98,279,112,31,19,6,28.63,1,17
7121,ter2,1,3,1,1,9,192,51,55,5,59,90,7,5,21,7,7.03,0,0
7122,ter4,1,2,1,0,2,239,64,103,1,20,132,132,86,22,7,72.27,0,0
7123,ter1,1,3,4,0,5,112,26,26,25,48,85,39,22,18,6,15.81,0,0
7124,ter5,1,0,4,0,8,165,85,85,8,24,54,15,5,16,4,9.27,1,14
7125,ter4,1,3,5,1,4,249,69,69,13,32,46,10,9,20,7,7.84,0,0
7126,ter5,1,3,2,1,1,256,65,73,4,22,50,10,5,38,5,6.54,0,0
7127,ter1,1,2,4,0,5,126,31,49,22,33,58,8,4,15,7,7.77,0,0
7128,ter1,1,3,4,1,8,228,50,53,4,61,139,14,9,22,5,8.79,1,13
7129,ter3,1,0,4,0,9,188,37,58,5,31,50,37,25,14,4,17.48,1,15
7131,ter4,0,3,2,0,9,117,17,35,29,113,248,12,10,17,5,13.26,0,0
7133,ter4,1,0,2,1,8,277,76,101,1,39,66,11,13,14,3,8.34,1,14
7134,ter1,1,0,4,1,9,213,39,87,5,61,113,14,14,18,4,10.42,1,14
7135,ter2,1,0,3,0,8,172,53,56,6,55,83,4,3,22,5,4.61,1,11
7137,ter2,1,4,2,1,7,112,13,27,56,38,53,28,13,19,3,14.66,0,0
7140,ter4,0,2,1,1,9,110,36,36,17,29,51,5,4,24,6,4.55,0,0
7141,ter3,1,2,4,0,9,141,76,76,4,153,425,7,9,15,4,9.55,1,14
7142,ter4,1,1,4,1,9,121,32,36,26,85,132,10,11,14,4,8.23,1,16
7144,ter2,1,0,4,1,9,240,59,64,0,67,99,17,16,32,3,13.59,1,14
7146,ter2,1,4,4,1,8,136,19,30,33,39,61,20,19,14,7,11.46,1,13
7148,ter5,1,2,4,1,5,166,35,51,12,95,108,17,14,38,7,11.85,0,0
7149,ter2,1,4,2,0,9,168,33,56,14,49,55,9,7,27,3,12.75,0,0
7150,ter1,1,2,4,1,8,138,38,47,18,76,130,11,6,19,5,10.38,1,15
7151,ter1,1,2,1,1,9,210,77,77,2,47,58,10,10,40,4,12.65,0,0
